資料日期,證券代號,持股分級,人數,股數,佔集保庫存數比例%
20180622,6179,2,1027,2099348,2.83
20180622,6179,3,194,1484446,2.00
20180622,6179,4,78,975654,1.31
20180622,6179,5,45,807484,1.08
20180622,6179,6,45,1162656,1.56
20180622,6179,7,32,1110326,1.49
20180622,6179,8,17,760011,1.02
20180622,6179,9,56,3772534,5.08
20180622,6179,10,15,2051114,2.76
20180622,6179,11,24,6616198,8.92
20180622,6179,12,11,5116228,6.90
20180622,6179,13,2,1255722,1.69
20180622,6179,14,1,923861,1.24
20180622,6179,15,20,45644219,61.55
20180622,6179,16,0,0,0.00
20180622,6179,17,3092,74146731,100.00
20180622,6180,1,15193,536870,0.30
20180622,6180,2,18516,34174970,19.47
20180622,6180,3,1638,13173814,7.50
20180622,6180,4,424,5510244,3.13
20180622,6180,5,250,4654765,2.65
20180622,6180,6,174,4533596,2.58
20180622,6180,7,74,2623571,1.49
20180622,6180,8,49,2319002,1.32
20180622,6180,9,85,5849564,3.33
20180622,6180,10,22,2976500,1.69
20180622,6180,11,18,5698411,3.24
20180622,6180,12,13,6296361,3.58
20180622,6180,13,5,3469356,1.97
20180622,6180,14,5,4523059,2.57
20180622,6180,15,19,79148376,45.10
20180622,6180,16,0,0,0.00
20180622,6180,17,36485,175488459,100.00
20180622,6181,1,1207,380855,0.80
20180622,6181,2,1519,3566819,7.54
20180622,6181,3,513,3943637,8.34
20180622,6181,4,234,2901652,6.14
20180622,6181,5,152,2832758,5.99
20180622,6181,6,150,3867031,8.18
20180622,6181,7,85,3051691,6.45
20180622,6181,8,64,3037697,6.42
20180622,6181,9,99,7299020,15.44
20180622,6181,10,50,7145282,15.12
20180622,6181,11,17,4663437,9.87
20180622,6181,12,4,1907514,4.03
20180622,6181,13,2,1312000,2.77
20180622,6181,14,0,0,0.00
20180622,6181,15,1,1338000,2.83
20180622,6181,16,0,0,0.00
20180622,6181,17,4097,47247393,100.00
20180622,6182,1,35711,4349483,0.85
20180622,6182,2,38870,74035720,14.49
20180622,6182,3,4895,35676117,6.98
20180622,6182,4,1763,21133886,4.13
20180622,6182,5,776,13890204,2.71
20180622,6182,6,721,17472863,3.42
20180622,6182,7,323,11129114,2.17
20180622,6182,8,209,9433753,1.84
20180622,6182,9,372,25628284,5.01
20180622,6182,10,162,22424790,4.38
20180622,6182,11,81,22042422,4.31
20180622,6182,12,33,16406882,3.21
20180622,6182,13,19,13134681,2.57
20180622,6182,14,23,20748386,4.06
20180622,6182,15,66,203391851,39.81
20180622,6182,16,0,0,0.00
20180622,6182,17,84024,510898436,100.00
20180622,6183,1,1073,348254,0.23
20180622,6183,2,1636,3505393,2.33
20180622,6183,3,319,2539155,1.69
20180622,6183,4,138,1772924,1.18
20180622,6183,5,81,1446294,0.96
20180622,6183,6,77,1976129,1.31
20180622,6183,7,59,2068322,1.37
20180622,6183,8,31,1418947,0.94
20180622,6183,9,57,4106724,2.73
20180622,6183,10,36,5111680,3.40
20180622,6183,11,27,7487400,4.99
20180622,6183,12,8,3864559,2.57
20180622,6183,13,9,6282758,4.18
20180622,6183,14,5,4749351,3.16
20180622,6183,15,19,103322110,68.88
20180622,6183,16,0,0,0.00
20180622,6183,17,3575,150000000,100.00
20180622,6184,1,2186,463835,0.29
20180622,6184,2,3286,6988082,4.41
20180622,6184,3,559,4075764,2.57
20180622,6184,4,261,3200505,2.02
20180622,6184,5,99,1704680,1.07
20180622,6184,6,108,2667381,1.68
20180622,6184,7,36,1259733,0.79
20180622,6184,8,34,1516580,0.95
20180622,6184,9,74,4955214,3.13
20180622,6184,10,29,4090612,2.58
20180622,6184,11,12,3092827,1.95
20180622,6184,12,7,3566681,2.25
20180622,6184,13,1,620000,0.39
20180622,6184,14,3,2698000,1.70
20180622,6184,15,13,117330763,74.15
20180622,6184,16,0,0,0.00
20180622,6184,17,6708,158230657,100.00
20180622,6185,1,6020,699120,0.56
20180622,6185,2,4745,10344865,8.36
20180622,6185,3,1148,8157249,6.59
20180622,6185,4,535,6374702,5.15
20180622,6185,5,207,3632591,2.93
20180622,6185,6,268,6573860,5.31
20180622,6185,7,129,4419211,3.57
20180622,6185,8,85,3809958,3.08
20180622,6185,9,156,10704834,8.65
20180622,6185,10,67,9497586,7.68
20180622,6185,11,24,6830369,5.52
20180622,6185,12,7,3609627,2.92
20180622,6185,13,8,5635090,4.55
20180622,6185,14,3,2898490,2.34
20180622,6185,15,10,40425174,32.70
20180622,6185,16,0,0,0.00
20180622,6185,17,13412,123612726,100.00
20180622,6186,1,5719,649249,0.64
20180622,6186,2,2911,6040162,6.03
20180622,6186,3,575,4270217,4.26
20180622,6186,4,240,2959769,2.95
20180622,6186,5,117,2108888,2.10
20180622,6186,6,134,3342844,3.34
20180622,6186,7,41,1422003,1.42
20180622,6186,8,45,2044320,2.04
20180622,6186,9,70,4780123,4.77
20180622,6186,10,41,5884581,5.88
20180622,6186,11,24,6988736,6.98
20180622,6186,12,4,2060688,2.05
20180622,6186,13,9,6139394,6.13
20180622,6186,14,1,974000,0.97
20180622,6186,15,11,50369434,50.35
20180622,6186,16,0,0,0.00
20180622,6186,17,9942,100034408,100.00
20180622,6187,1,11128,196918,0.23
20180622,6187,2,3440,6873754,8.15
20180622,6187,3,488,3981683,4.72
20180622,6187,4,170,2203370,2.61
20180622,6187,5,122,2256804,2.67
20180622,6187,6,127,3221340,3.82
20180622,6187,7,55,1977198,2.34
20180622,6187,8,51,2346816,2.78
20180622,6187,9,85,6019545,7.14
20180622,6187,10,40,5760524,6.83
20180622,6187,11,29,8276399,9.82
20180622,6187,12,12,6017001,7.14
20180622,6187,13,7,4767952,5.66
20180622,6187,14,1,820697,0.97
20180622,6187,15,12,29518901,35.04
20180622,6187,16,0,0,0.00
20180622,6187,17,15767,84238902,100.00
20180622,6188,1,13077,755134,0.27
20180622,6188,2,16425,36192274,13.00
20180622,6188,3,2992,23646477,8.49
20180622,6188,4,883,11287519,4.05
20180622,6188,5,573,10739527,3.85
20180622,6188,6,484,12582993,4.52
20180622,6188,7,211,7552900,2.71
20180622,6188,8,142,6621029,2.37
20180622,6188,9,258,18375811,6.60
20180622,6188,10,93,13082838,4.69
20180622,6188,11,50,14673722,5.27
20180622,6188,12,10,5017888,1.80
20180622,6188,13,6,4322665,1.55
20180622,6188,14,4,3632000,1.30
20180622,6188,15,17,109876133,39.47
20180622,6188,16,0,0,0.00
20180622,6188,17,35225,278358910,100.00
20180622,6189,1,9439,542748,0.30
20180622,6189,2,11187,24606031,13.74
20180622,6189,3,2255,17606437,9.83
20180622,6189,4,727,9209966,5.14
20180622,6189,5,429,7882380,4.40
20180622,6189,6,443,11090628,6.19
20180622,6189,7,194,6874205,3.83
20180622,6189,8,102,4647135,2.59
20180622,6189,9,182,12443926,6.95
20180622,6189,10,76,10367093,5.79
20180622,6189,11,41,11362963,6.34
20180622,6189,12,17,8890080,4.96
20180622,6189,13,7,5163460,2.88
20180622,6189,14,5,4695170,2.62
20180622,6189,15,20,43662972,24.38
20180622,6189,16,0,0,0.00
20180622,6189,17,25124,179045194,100.00
20180622,6190,1,12883,321472,0.22
20180622,6190,2,3817,8658016,6.16
20180622,6190,3,1022,8172706,5.82
20180622,6190,4,364,4434628,3.15
20180622,6190,5,218,4117712,2.93
20180622,6190,6,230,5821427,4.14
20180622,6190,7,102,3666437,2.61
20180622,6190,8,72,3377953,2.40
20180622,6190,9,144,10642149,7.58
20180622,6190,10,57,8058861,5.74
20180622,6190,11,35,9226122,6.57
20180622,6190,12,15,7153191,5.09
20180622,6190,13,6,4191619,2.98
20180622,6190,14,11,10116321,7.20
20180622,6190,15,25,52409923,37.33
20180622,6190,16,0,0,0.00
20180622,6190,17,19001,140368537,100.00
20180622,6191,1,13511,1111024,0.21
20180622,6191,2,8677,20409771,3.95
20180622,6191,3,2275,17900272,3.47
20180622,6191,4,812,10077395,1.95
20180622,6191,5,519,9742073,1.88
20180622,6191,6,450,11406475,2.21
20180622,6191,7,197,7043140,1.36
20180622,6191,8,149,6938319,1.34
20180622,6191,9,234,16956497,3.28
20180622,6191,10,140,19617676,3.80
20180622,6191,11,69,19373211,3.75
20180622,6191,12,29,14401127,2.79
20180622,6191,13,13,9319767,1.80
20180622,6191,14,13,11640325,2.25
20180622,6191,15,34,339897831,65.92
20180622,6191,16,1,288000,0.05
20180622,6191,17,27122,515546903,100.00
20180622,6192,1,2577,1113454,1.04
20180622,6192,2,2340,5216191,4.88
20180622,6192,3,441,3284501,3.07
20180622,6192,4,140,1735298,1.62
20180622,6192,5,84,1523273,1.42
20180622,6192,6,105,2573555,2.40
20180622,6192,7,24,818955,0.76
20180622,6192,8,26,1153480,1.07
20180622,6192,9,56,3840331,3.59
20180622,6192,10,46,6403415,5.99
20180622,6192,11,22,6166793,5.77
20180622,6192,12,3,1418635,1.32
20180622,6192,13,10,6817469,6.38
20180622,6192,14,7,6192736,5.79
20180622,6192,15,19,58581659,54.83
20180622,6192,16,0,0,0.00
20180622,6192,17,5900,106839745,100.00
20180622,6193,1,2459,826455,0.45
20180622,6193,2,3811,9066191,5.04
20180622,6193,3,1190,8281201,4.60
20180622,6193,4,643,7739928,4.30
20180622,6193,5,262,4685464,2.60
20180622,6193,6,289,7052906,3.92
20180622,6193,7,148,5219926,2.90
20180622,6193,8,93,4231190,2.35
20180622,6193,9,162,11634677,6.47
20180622,6193,10,47,6440832,3.58
20180622,6193,11,23,6141265,3.41
20180622,6193,12,5,2169118,1.20
20180622,6193,13,7,5067374,2.81
20180622,6193,14,3,2711000,1.50
20180622,6193,15,25,98442637,54.77
20180622,6193,16,0,0,0.00
20180622,6193,17,9167,179710164,100.00
20180622,6194,1,5642,982661,1.25
20180622,6194,2,2122,5287487,6.77
20180622,6194,3,475,3605238,4.62
20180622,6194,4,141,1723336,2.20
20180622,6194,5,133,2329881,2.98
20180622,6194,6,96,2410589,3.09
20180622,6194,7,38,1388986,1.78
20180622,6194,8,21,960362,1.23
20180622,6194,9,51,3617726,4.63
20180622,6194,10,27,3968319,5.08
20180622,6194,11,16,4256727,5.45
20180622,6194,12,6,2840400,3.64
20180622,6194,13,3,1989275,2.55
20180622,6194,14,0,0,0.00
20180622,6194,15,17,42639013,54.66
20180622,6194,16,0,0,0.00
20180622,6194,17,8788,78000000,100.00
20180622,6195,1,1246,212896,0.46
20180622,6195,2,2468,4832667,10.49
20180622,6195,3,311,2389537,5.18
20180622,6195,4,90,1141081,2.47
20180622,6195,5,48,868963,1.88
20180622,6195,6,60,1493025,3.24
20180622,6195,7,36,1288353,2.79
20180622,6195,8,16,719694,1.56
20180622,6195,9,23,1707147,3.70
20180622,6195,10,17,2541048,5.51
20180622,6195,11,4,1072668,2.32
20180622,6195,12,1,437000,0.94
20180622,6195,13,0,0,0.00
20180622,6195,14,1,805397,1.74
20180622,6195,15,6,26543550,57.63
20180622,6195,16,0,0,0.00
20180622,6195,17,4327,46053026,100.00
20180622,6196,1,1740,441316,0.24
20180622,6196,2,5603,11228518,6.29
20180622,6196,3,789,6390845,3.58
20180622,6196,4,223,2867358,1.60
20180622,6196,5,153,2849951,1.59
20180622,6196,6,117,2973876,1.66
20180622,6196,7,59,2125696,1.19
20180622,6196,8,49,2272579,1.27
20180622,6196,9,79,5574477,3.12
20180622,6196,10,42,5831957,3.26
20180622,6196,11,22,6209741,3.48
20180622,6196,12,11,5385576,3.01
20180622,6196,13,3,2223544,1.24
20180622,6196,14,4,3743349,2.09
20180622,6196,15,10,118258285,66.29
20180622,6196,16,0,0,0.00
20180622,6196,17,8904,178377068,100.00
20180622,6197,1,12649,3891876,2.99
20180622,6197,2,7666,17455467,13.41
20180622,6197,3,1483,10848517,8.33
20180622,6197,4,497,6329171,4.86
20180622,6197,5,239,4264603,3.27
20180622,6197,6,224,5511141,4.23
20180622,6197,7,112,3947700,3.03
20180622,6197,8,72,3249892,2.49
20180622,6197,9,122,8523826,6.55
20180622,6197,10,45,6499256,4.99
20180622,6197,11,24,6296905,4.84
20180622,6197,12,4,2025750,1.55
20180622,6197,13,5,3391785,2.60
20180622,6197,14,4,3489045,2.68
20180622,6197,15,12,44360948,34.10
20180622,6197,16,0,0,0.00
20180622,6197,17,23158,130085882,100.00
20180622,6198,1,13904,232538,1.15
20180622,6198,2,336,711691,3.53
20180622,6198,3,94,665530,3.30
20180622,6198,4,25,295380,1.46
20180622,6198,5,12,218647,1.08
20180622,6198,6,25,619619,3.07
20180622,6198,7,10,354466,1.76
20180622,6198,8,4,184026,0.91
20180622,6198,9,13,894974,4.44
20180622,6198,10,15,2043303,10.14
20180622,6198,11,7,2222125,11.03
20180622,6198,12,4,1963958,9.75
20180622,6198,13,3,1999654,9.93
20180622,6198,14,0,0,0.00
20180622,6198,15,4,7729439,38.38
20180622,6198,16,0,0,0.00
20180622,6198,17,14456,20135350,100.00
20180622,6199,1,642,196961,0.31
20180622,6199,2,330,687897,1.11
20180622,6199,3,62,414766,0.67
20180622,6199,4,26,314322,0.50
20180622,6199,5,10,180927,0.29
20180622,6199,6,16,400589,0.64
20180622,6199,7,5,165456,0.26
20180622,6199,8,0,0,0.00
20180622,6199,9,12,829868,1.34
20180622,6199,10,5,738043,1.19
20180622,6199,11,2,621807,1.00
20180622,6199,12,6,3324030,5.38
20180622,6199,13,1,631103,1.02
20180622,6199,14,1,983948,1.59
20180622,6199,15,11,52270301,84.63
20180622,6199,16,0,0,0.00
20180622,6199,17,1129,61760018,100.00
20180622,6201,1,1394,90632,0.10
20180622,6201,2,2828,6019513,6.74
20180622,6201,3,480,3747035,4.20
20180622,6201,4,161,2059514,2.30
20180622,6201,5,72,1334775,1.49
20180622,6201,6,70,1810852,2.03
20180622,6201,7,35,1253401,1.40
20180622,6201,8,28,1290765,1.44
20180622,6201,9,33,2377773,2.66
20180622,6201,10,18,2454110,2.75
20180622,6201,11,12,3056231,3.42
20180622,6201,12,2,931310,1.04
20180622,6201,13,1,609000,0.68
20180622,6201,14,2,1878000,2.10
20180622,6201,15,13,60287089,67.58
20180622,6201,16,0,0,0.00
20180622,6201,17,5149,89200000,100.00
20180622,6202,1,4524,254856,0.11
20180622,6202,2,8125,15854806,7.01
20180622,6202,3,1028,7828221,3.46
20180622,6202,4,336,4147751,1.83
20180622,6202,5,216,3980919,1.76
20180622,6202,6,190,4773497,2.11
20180622,6202,7,107,3797029,1.67
20180622,6202,8,62,2880387,1.27
20180622,6202,9,129,9187718,4.06
20180622,6202,10,95,13411987,5.93
20180622,6202,11,46,13168897,5.82
20180622,6202,12,23,11183520,4.94
20180622,6202,13,8,5283116,2.33
20180622,6202,14,7,6269398,2.77
20180622,6202,15,44,124146098,54.89
20180622,6202,16,0,0,0.00
20180622,6202,17,14940,226168200,100.00
20180622,6203,1,1218,237942,0.29
20180622,6203,2,3366,6742169,8.43
20180622,6203,3,462,3503315,4.38
20180622,6203,4,166,2050524,2.56
20180622,6203,5,78,1381634,1.72
20180622,6203,6,74,1817015,2.27
20180622,6203,7,29,1041038,1.30
20180622,6203,8,17,759415,0.94
20180622,6203,9,28,2011914,2.51
20180622,6203,10,16,2161352,2.70
20180622,6203,11,9,2500243,3.12
20180622,6203,12,2,1131647,1.41
20180622,6203,13,4,2661571,3.32
20180622,6203,14,0,0,0.00
20180622,6203,15,10,51953498,64.97
20180622,6203,16,0,0,0.00
20180622,6203,17,5479,79953277,100.00
20180622,6204,1,863,88163,0.24
20180622,6204,2,1184,2480913,6.87
20180622,6204,3,179,1361443,3.77
20180622,6204,4,73,917410,2.54
20180622,6204,5,40,751781,2.08
20180622,6204,6,30,780896,2.16
20180622,6204,7,24,859690,2.38
20180622,6204,8,19,857586,2.37
20180622,6204,9,24,1785471,4.94
20180622,6204,10,14,1958866,5.42
20180622,6204,11,8,1982845,5.49
20180622,6204,12,1,542000,1.50
20180622,6204,13,1,698093,1.93
20180622,6204,14,1,974000,2.69
20180622,6204,15,4,20057843,55.56
20180622,6204,16,0,0,0.00
20180622,6204,17,2465,36097000,100.00
20180622,6205,1,1070,168010,0.23
20180622,6205,2,3239,6940801,9.66
20180622,6205,3,564,4457235,6.20
20180622,6205,4,156,1964796,2.73
20180622,6205,5,103,1889230,2.62
20180622,6205,6,87,2134958,2.97
20180622,6205,7,49,1763391,2.45
20180622,6205,8,35,1616178,2.24
20180622,6205,9,84,6003221,8.35
20180622,6205,10,32,4524950,6.29
20180622,6205,11,23,6428891,8.94
20180622,6205,12,8,3606213,5.01
20180622,6205,13,2,1353000,1.88
20180622,6205,14,2,1824671,2.53
20180622,6205,15,16,27163534,37.81
20180622,6205,16,0,0,0.00
20180622,6205,17,5470,71839079,100.00
20180622,6206,1,3180,753292,0.52
20180622,6206,2,6109,12489033,8.72
20180622,6206,3,951,6920648,4.83
20180622,6206,4,322,3951246,2.76
20180622,6206,5,186,3308426,2.31
20180622,6206,6,133,3247231,2.26
20180622,6206,7,72,2508426,1.75
20180622,6206,8,41,1892042,1.32
20180622,6206,9,77,5355566,3.74
20180622,6206,10,41,5379406,3.76
20180622,6206,11,26,7243184,5.06
20180622,6206,12,12,6014038,4.20
20180622,6206,13,0,0,0.00
20180622,6206,14,4,3685719,2.57
20180622,6206,15,25,80314067,56.13
20180622,6206,16,0,0,0.00
20180622,6206,17,11179,143062324,100.00
20180622,6207,1,13009,607341,0.72
20180622,6207,2,6191,12869248,15.32
20180622,6207,3,986,7884770,9.39
20180622,6207,4,314,4021922,4.79
20180622,6207,5,157,2937392,3.49
20180622,6207,6,178,4543951,5.41
20180622,6207,7,51,1831760,2.18
20180622,6207,8,54,2486455,2.96
20180622,6207,9,85,5863677,6.98
20180622,6207,10,45,6299980,7.50
20180622,6207,11,28,8137900,9.69
20180622,6207,12,4,1865116,2.22
20180622,6207,13,3,1957155,2.33
20180622,6207,14,3,2737262,3.26
20180622,6207,15,7,19910660,23.71
20180622,6207,16,0,0,0.00
20180622,6207,17,21115,83954589,100.00
20180622,6208,1,8253,1161648,1.17
20180622,6208,2,3957,9034000,9.12
20180622,6208,3,891,7056705,7.12
20180622,6208,4,298,3786243,3.82
20180622,6208,5,210,3886841,3.92
20180622,6208,6,162,4167726,4.21
20180622,6208,7,86,3053398,3.08
20180622,6208,8,68,3156913,3.18
20180622,6208,9,104,7320961,7.39
20180622,6208,10,56,7870742,7.95
20180622,6208,11,20,5554918,5.61
20180622,6208,12,8,4099600,4.14
20180622,6208,13,3,1849506,1.86
20180622,6208,14,5,4628415,4.67
20180622,6208,15,15,32365949,32.69
20180622,6208,16,0,0,0.00
20180622,6208,17,14136,98993565,100.00
20180622,6209,1,10832,377589,0.23
20180622,6209,2,15840,32046164,19.65
20180622,6209,3,2087,17087964,10.48
20180622,6209,4,492,6388498,3.91
20180622,6209,5,349,6657224,4.08
20180622,6209,6,252,6514334,3.99
20180622,6209,7,102,3667403,2.24
20180622,6209,8,48,2288291,1.40
20180622,6209,9,92,6517213,3.99
20180622,6209,10,43,6281311,3.85
20180622,6209,11,35,10041444,6.15
20180622,6209,12,12,5939076,3.64
20180622,6209,13,2,1574615,0.96
20180622,6209,14,5,4690919,2.87
20180622,6209,15,18,52962886,32.48
20180622,6209,16,0,0,0.00
20180622,6209,17,30209,163034931,100.00
20180622,6210,1,385,45159,0.12
20180622,6210,2,2418,5051322,14.41
20180622,6210,3,334,2716580,7.75
20180622,6210,4,117,1522818,4.34
20180622,6210,5,58,1077300,3.07
20180622,6210,6,51,1302102,3.71
20180622,6210,7,31,1112000,3.17
20180622,6210,8,6,284000,0.81
20180622,6210,9,39,2703578,7.71
20180622,6210,10,11,1543949,4.40
20180622,6210,11,6,1795592,5.12
20180622,6210,12,1,490000,1.39
20180622,6210,13,1,647136,1.84
20180622,6210,14,4,3565847,10.17
20180622,6210,15,8,11190617,31.92
20180622,6210,16,0,0,0.00
20180622,6210,17,3470,35048000,100.00
20180622,6212,1,572,148074,0.14
20180622,6212,2,378,806631,0.79
20180622,6212,3,65,500077,0.49
20180622,6212,4,26,329997,0.32
20180622,6212,5,19,335373,0.32
20180622,6212,6,25,609956,0.59
20180622,6212,7,15,528047,0.51
20180622,6212,8,11,511000,0.50
20180622,6212,9,17,1260181,1.23
20180622,6212,10,19,2981503,2.92
20180622,6212,11,10,2749394,2.69
20180622,6212,12,7,3484949,3.41
20180622,6212,13,3,2115000,2.07
20180622,6212,14,2,1793587,1.75
20180622,6212,15,18,83846231,82.20
20180622,6212,16,0,0,0.00
20180622,6212,17,1187,102000000,100.00
20180622,6213,1,14328,1450131,0.47
20180622,6213,2,5794,11525257,3.80
20180622,6213,3,906,6773962,2.23
20180622,6213,4,335,4190078,1.38
20180622,6213,5,169,3045926,1.00
20180622,6213,6,145,3693169,1.21
20180622,6213,7,91,3225781,1.06
20180622,6213,8,62,2813670,0.92
20180622,6213,9,133,9546151,3.15
20180622,6213,10,92,13133613,4.33
20180622,6213,11,79,22263497,7.34
20180622,6213,12,36,17865869,5.89
20180622,6213,13,14,10126917,3.34
20180622,6213,14,19,17463503,5.76
20180622,6213,15,42,175839694,58.04
20180622,6213,16,0,0,0.00
20180622,6213,17,22245,302957218,100.00
20180622,6214,1,20115,5107408,1.89
20180622,6214,2,14240,28394622,10.54
20180622,6214,3,1667,13112374,4.86
20180622,6214,4,427,5478696,2.03
20180622,6214,5,322,5974177,2.21
20180622,6214,6,230,5924009,2.19
20180622,6214,7,96,3429564,1.27
20180622,6214,8,77,3587572,1.33
20180622,6214,9,133,9698868,3.60
20180622,6214,10,79,11325939,4.20
20180622,6214,11,39,10985311,4.07
20180622,6214,12,16,8066937,2.99
20180622,6214,13,9,6363842,2.36
20180622,6214,14,9,7897364,2.93
20180622,6214,15,34,144046621,53.47
20180622,6214,16,0,0,0.00
20180622,6214,17,37493,269393304,100.00
20180622,6215,1,10517,126627,0.15
20180622,6215,2,4622,9902328,11.96
20180622,6215,3,844,7189566,8.68
20180622,6215,4,214,2808471,3.39
20180622,6215,5,169,3216218,3.88
20180622,6215,6,115,3074302,3.71
20180622,6215,7,61,2197658,2.65
20180622,6215,8,39,1861784,2.24
20180622,6215,9,62,4377309,5.28
20180622,6215,10,38,5468425,6.60
20180622,6215,11,16,4498748,5.43
20180622,6215,12,10,4851001,5.85
20180622,6215,13,6,4123203,4.98
20180622,6215,14,0,0,0.00
20180622,6215,15,9,29094053,35.14
20180622,6215,16,0,0,0.00
20180622,6215,17,16722,82789693,100.00
20180622,6216,1,8889,291109,0.35
20180622,6216,2,5851,12251654,14.83
20180622,6216,3,1018,7976278,9.65
20180622,6216,4,292,3687983,4.46
20180622,6216,5,205,3790860,4.59
20180622,6216,6,159,4019688,4.86
20180622,6216,7,70,2506930,3.03
20180622,6216,8,39,1839083,2.22
20180622,6216,9,56,3927773,4.75
20180622,6216,10,39,5592549,6.77
20180622,6216,11,17,4487435,5.43
20180622,6216,12,5,2627577,3.18
20180622,6216,13,5,3440781,4.16
20180622,6216,14,1,882956,1.06
20180622,6216,15,9,25259481,30.58
20180622,6216,16,0,0,0.00
20180622,6216,17,16655,82582137,100.00
20180622,6217,1,6844,411308,0.64
20180622,6217,2,4661,9296860,14.56
20180622,6217,3,929,6278329,9.83
20180622,6217,4,361,4166662,6.52
20180622,6217,5,147,2553228,4.00
20180622,6217,6,158,3821962,5.98
20180622,6217,7,63,2121788,3.32
20180622,6217,8,45,2021143,3.16
20180622,6217,9,66,4789034,7.50
20180622,6217,10,34,4334058,6.79
20180622,6217,11,16,4300031,6.73
20180622,6217,12,5,2386020,3.73
20180622,6217,13,0,0,0.00
20180622,6217,14,8,7014122,10.98
20180622,6217,15,5,10332640,16.18
20180622,6217,16,0,0,0.00
20180622,6217,17,13342,63827185,100.00
20180622,6218,1,920,237628,0.36
20180622,6218,2,2072,4563438,7.10
20180622,6218,3,418,3167620,4.92
20180622,6218,4,155,1934070,3.00
20180622,6218,5,91,1649889,2.56
20180622,6218,6,84,2075749,3.23
20180622,6218,7,48,1682215,2.61
20180622,6218,8,29,1331140,2.07
20180622,6218,9,45,3173161,4.93
20180622,6218,10,28,3794517,5.90
20180622,6218,11,16,4254678,6.62
20180622,6218,12,6,3054419,4.75
20180622,6218,13,8,5513549,8.57
20180622,6218,14,2,1891402,2.94
20180622,6218,15,7,25938525,40.36
20180622,6218,16,0,0,0.00
20180622,6218,17,3929,64262000,100.00
20180622,6219,1,1159,301769,0.19
20180622,6219,2,978,2097882,1.36
20180622,6219,3,197,1434286,0.93
20180622,6219,4,93,1083131,0.70
20180622,6219,5,52,938599,0.60
20180622,6219,6,53,1291949,0.83
20180622,6219,7,29,952633,0.61
20180622,6219,8,15,672938,0.43
20180622,6219,9,29,1973114,1.28
20180622,6219,10,18,2388720,1.55
20180622,6219,11,8,2487215,1.61
20180622,6219,12,6,3283025,2.13
20180622,6219,13,0,0,0.00
20180622,6219,14,0,0,0.00
20180622,6219,15,21,135111015,87.72
20180622,6219,16,0,0,0.00
20180622,6219,17,2658,154016276,100.00
20180622,6220,1,6059,218258,0.17
20180622,6220,2,8437,17939163,14.40
20180622,6220,3,1383,11110802,8.92
20180622,6220,4,378,4903624,3.93
20180622,6220,5,243,4558199,3.65
20180622,6220,6,200,5141184,4.12
20180622,6220,7,107,3862701,3.10
20180622,6220,8,49,2264664,1.81
20180622,6220,9,80,5719452,4.59
20180622,6220,10,46,6136842,4.92
20180622,6220,11,32,9461733,7.59
20180622,6220,12,11,5406270,4.34
20180622,6220,13,4,2596608,2.08
20180622,6220,14,4,3541162,2.84
20180622,6220,15,16,41693826,33.47
20180622,6220,16,0,0,0.00
20180622,6220,17,17049,124554488,100.00
20180622,6221,1,1607,279143,0.70
20180622,6221,2,569,1235250,3.10
20180622,6221,3,121,847491,2.12
20180622,6221,4,66,784178,1.96
20180622,6221,5,20,349794,0.87
20180622,6221,6,30,740143,1.85
20180622,6221,7,10,338660,0.85
20180622,6221,8,12,521573,1.30
20180622,6221,9,27,1833184,4.60
20180622,6221,10,23,3302279,8.28
20180622,6221,11,4,1126013,2.82
20180622,6221,12,4,1824638,4.58
20180622,6221,13,6,4120619,10.34
20180622,6221,14,6,5580102,14.00
20180622,6221,15,11,16951541,42.55
20180622,6221,16,0,0,0.00
20180622,6221,17,2516,39834608,100.00
20180622,6222,1,1229,343821,0.70
20180622,6222,2,522,1164424,2.38
20180622,6222,3,78,601463,1.23
20180622,6222,4,39,498076,1.02
20180622,6222,5,15,273785,0.56
20180622,6222,6,22,547565,1.12
20180622,6222,7,11,396199,0.81
20180622,6222,8,7,333000,0.68
20180622,6222,9,15,1039494,2.13
20180622,6222,10,6,812109,1.66
20180622,6222,11,8,2168428,4.44
20180622,6222,12,1,500000,1.02
20180622,6222,13,1,702855,1.44
20180622,6222,14,4,3631698,7.44
20180622,6222,15,3,35772525,73.32
20180622,6222,16,0,0,0.00
20180622,6222,17,1961,48785442,100.00
20180622,6223,1,6884,207882,0.26
20180622,6223,2,6823,13772775,17.23
20180622,6223,3,941,7452098,9.32
20180622,6223,4,258,3330608,4.16
20180622,6223,5,160,2966280,3.71
20180622,6223,6,138,3477463,4.35
20180622,6223,7,59,2096919,2.62
20180622,6223,8,33,1518128,1.90
20180622,6223,9,59,4221463,5.28
20180622,6223,10,32,4659974,5.83
20180622,6223,11,19,5572385,6.97
20180622,6223,12,7,3205217,4.01
20180622,6223,13,3,2066000,2.58
20180622,6223,14,2,1762000,2.20
20180622,6223,15,7,23592196,29.52
20180622,6223,16,0,0,0.00
20180622,6223,17,15425,79901388,100.00
20180622,6224,1,8180,214043,0.26
20180622,6224,2,4698,9041151,11.30
20180622,6224,3,605,4716686,5.89
20180622,6224,4,180,2290483,2.86
20180622,6224,5,103,1921264,2.40
20180622,6224,6,106,2637011,3.29
20180622,6224,7,71,2533879,3.16
20180622,6224,8,34,1572938,1.96
20180622,6224,9,92,6808561,8.51
